occlusion_level,original_caption,generated_caption
50,The sky is mostly cloudy and overcast. There is a bench to the right of the walkway. The bench is made of wood. There is a red sculpture made of metal to the left of the bench. Some of the grass is cut short and some is not. There are trees behind the bench the trees directly behind the bench is a reddish wine color. The trees in the distance are tall and bushy.," A bench sits in front of a body of water. The bench is green, and wooden and has a couple of different colored signs strapped to it. One of the signs is white and the other is yellow. There are two other signs that are"
50,The image is of a seagull flying in the air in the direction of the west. The seagull in the air is white and its wings are spread open. There is another seagull on the ground. The ground is made of sand and the seagull is located near the shoreline of the water. There are waves in the water in front of the seagull on the ground. The clouds are gray and the sun is orange. The sun can be seen in the distance., The sky is cloudy. There is a plane in the distance that is getting ready to take off. The plane is white. The tail of the plane has a big white color. The window is reflecting other objects in the distance. There are trees
50,"The image is of a sign hanging on a black pole. The sign says ""Objazd"" in black lettering. To the left of the lettering is a solid black arrow which is pointing to the left. The sign's background is yellow. It has markings and scratches on it making it look worn. The sign is near the bottom of the picture. The pole does not have a top or bottom. In the background is blue sky with numerous clouds. The clouds are large and puffy. The picture was taken during the daytime since the clouds are out and the sky is blue. ", The sky is partly cloudy but still blew. There is a yellow sign showing that this is a bird crossing. The grass is very green and healthy looking. The fire hydrant is green with no clouds. The sign is located in the middle of
50,"There is a single person in black on the ocean as they para-ski on a mostly cloudy day. The sail in the air is yellow, with white, and black stripes on it, and is high in the air and far from the skier. Beyond the sand, and near the camera there is a swatch of area where there are small pebbles and small rocks on the sand. There is a red, white, and black kite on the beach on the damp sand near the rock covered ground. rocks.", A large blue sky highlights the vast amount of large waves in the water. Most of the cows are facing the water and eating the grass. There are a few more animals on the field. Most of the cows are black in color. There are
50,"Four elephants are seen in a muddy field on a sunny day. The Elephant nearest the elephant is small and his head, trunk, and front legs are wet. The taller elephants on the right are facing away from the camera, and are fully wet. The fourth elephant is far in the distance behind a wooden post fence. A person in a tan hat is standing near the two wet elephants.", Two elephants are standing by each other. A fence encloses the elephants in the foreground. The building behind the elephants is painted blue. One of the elephants is standing next to the other. There is a short stone wall surrounding the building. 
50,There are two giraffes in the outside wooded area. One of the draft is sitting down. The other draft is standing with his face in the trees. The giraffe sitting down is looking to the right. The giraffe has two furry horns on its head. The top of the horns is a dark brown color. The giraffe is brown and tan. The giraffe's neck is very long. The giraffe ears are white. The eyes of the giraffe are very dark.," The giraffe is mostly white. There are trees in the background. The giraffe has long neck and white ears. There is a rock formation jutting into the grass.  The grass is green and leafless, and trees are beautiful"
50,The picture was taken in black and white. There are planes parked on the grass. There's a big plane and a small plane parked next to each other. The big plane has two propellers under the weight. The windows are on the side of the plane. The windows are circle-shaped. The grass is high. Some of the grass is brown colored., A plane is landing on a runway. The plane is a Delta airline plane and it is white with a black tail. On the tail are white clouds and red flowers. The sky is cloudy. There is a cloud of smoke coming from the plane
50,A Caucasian couple are sitting in bed reading a book together. They are both under a yellow bed sheet.The man does not have a shirt on. He also has blue eyes and short brown hair. The woman looks older with reddish-brown hair. The bed frame is made of metal and is black and gold. Above the bed a brown curtain with a funky print hangs., A woman is sitting in a chair. She is holding a pink Frisbee in her hand. There is a television in her hand on the table. The television is turned on. There is a girl sitting down wearing a red shirt that is
50,This photo takes place inside of a bathroom. A long green curtain hangs inside of a white tub. Part of a window can seen above the tub. A window sits over a white toilet. Two small shelves are on a corner wall near the window. A roll of tissue hanging on a tissue holder near the toilet. The floor is blue in color. A small trash can is on the floor near the toilet., A bathroom with a white and grey cabinet and a white cabinet on a walls is in a bathroom. There is a sink on the wall with a white and green picture hanging on it. Next to the sink is a towel rack with a white plastic
50,"In this black-and-white image, a man is holding a cell phone to his right ear and looking straight ahead. He has very short, dark hair and has an East Asian appearance. He is standing next to a motorcycle outside a building. He appears to be wearing a robe. The appearance of him is reminiscent of a Buddhist monk.", A person is holding a white baseball bat. There is a person standing behind him. There is a baseball game inside of the pen. The player is wearing a black helmet and white jersey. The catcher is wearing a gray helmet.  The catcher
50,"A man is riding a skateboard on a skateboard ramp. The ramp is covered in graffiti. Above the skateboard ramp, there is a metal chain link fence. The man is wearing a black shirt with green writing on it and black pants. He is wearing red and black checkered shoes. He is holding his arm out as he is doing the trick.", A man is standing next to a skateboard. He is wearing a black shirt and jeans. The skateboard is black. There is a tall rock wall behind the man.  The man is wearing a red shirt on  a black skateboard
50,"There is a large amount of snow on the ground. There are trunks that are partially covered with snow. There is a guy snowboarding through the trees. He is wearing a kaki colored puffy jumpsuit. The jumpsuit has a hat attached, but he is not wearing it. He is wearing a black cap with goggles. He is also wearing tan gloves on his hands. His snow board is bright orange and stands out on the white snow. "," A man is standing on a snowboard. He is wearing a black helmet, goggles with an orange and black band, and is holding a ski poles in his hands. He is taking a picture of a camera that is parked on a black metal"
50,"A train with red and white cars is coming around a curving bend of a train track. The tops of the train is silvery white, and four cars are in view. There is a silver door at the front end of the train, and it is juxtaposed by a black metal fence. People are standing alongside the fence, watching the train. Numerous green trees and a giant cherry blossom tree flank the train tracks. There is a long wooden posted fence with wiring, and a wooden track near the cherry blossom tree. ", A train is driving past  a station platform.  The platform is empty with blue benches and tall green foliage.  On the left side of the train is a cloud of red flowers.  The trees have red flowers in them.  There
50,The man in the picture is wearing a tie. That is black with pictures on it. The picture is of Santa Claus and a snowman. But I also have snow drawing on it. The man is wearing a white button down shirt. He is also wearing a dark-colored blazer. The man has gray hair. The man is wearing silver glasses. The wall behind the man is a green color., A man is smiling as he sits and smiles.  The man has a bald head.  The man has a white shirt on.  The man has dark pants and a white shirt.  The man has a black shirt on.  The
50,"The image is a large clock tower. It is made of stone, red bricks, and grey bricks. There are two clocks that are visible on the tower. The clocks are white and black. The time on clock reads, 1:27. Based off of what the clouds in the image look like, it appears to be an overcast day. The trees in the image are bare. There is a lookout area at the top of the tower. Below the tower is a newer red brick building. ", A tall brick building has a clock on its front. The face of the clock is white with black numbers. On the tail of the clock is a cloud of smoke which is cut off. Next to the clock is a tree with green leaves.
50,"There are two giraffes standing together. They look to be lower than the foreground, so they are standing in some type of pit. The foreground is green and grassy with sticks scattered on it. The two giraffes are tall and have white ears. They also have brown and white bodies with patterns on them. Behind the two giraffes are tall, green-leafed trees."," The giraffe is surrounded by a rock wall. The giraffe has long neck and white ears. It has long mane at the nape. The mane is large and curved. The mane is grey and has long, dirty blonde"
50,"This is a light colored bench on the shore. The bench has numerous slats in it.The bench is low to the ground and has rocks on it. There are also sticks and pieces of trash in the rocks. The rocks are light gray and brown in color. The bench is against a cement wall. In the background there is blue water, likely the ocean."," A bench sits in some wet grass. The bench is made of wood and has two armrests. On the right side of the bench is a sign attached to it that states ""Dog pit stop"" and also says happy 21st Jenny."
50,"A woman and two children are standing in front of elephants. The woman is wearing a black coat. The children are wearing black and white coats and blue jeans. The woman is helping a little boy put food in an elephant's trunk. A blue bag is being held by the woman, as she helps the boy. The little girl is standing near them with her hand out. ", A man in a blue shirt and black pants is sitting on a surfboard. A woman in a red shirt and black pants is standing next to him. The man in the blue shirt and black pants is holding a board. The man in the
50,"In a small kitchen with white walls, sink, door, and appliances, a younger man with brown hair and dressed in a black t-shirt and sweatpants with a red, white and green design going up the side, is turning a nob on the old gas stove. There is a pot and a baking pan on the stove, and several dish rags are hanging from the door handle. A cluttered rack is above it, full of scissors and other kitchen items. Bottles of flavorings and sauces line the small kitchen window. A large wood cutting board is on the small cabinet next to the stove. More items, that appear to be kitchen related are shoved in between the stove and the cabinet.", A person is sitting on a chair.  The person is also holding a white coffee mug in their hand.  The person has dark brown hair and is wearing a black shirt.  The person has a small black umbrella over their head. 
50,"A train is on the tracks with gravel underneath on a gray, dark, stormy looking day. The train in the front has many cars on the back and they appear to be open on the top. In the distance there is another train. The first train looks like a commercial train, the other one looks like it is a passenger train. The sun is on the right side casting shadows to the left. There is a small town, or a large farm in the distance on the right."," A train is proceeding on a railroad track. The train is yellow, red, blue and yellow on the backs. On the front of the train is a cloud of smoke coming from the top. The trees are green and leafs are under the"
50,The room has a fireplace in it. There are two windows in this room. The sunlight is coming from one of the windows. There is a sheer shade over the window. There are two light fixtures on the walls. Both of the lights are on. There's a small rocking chair on a square rug on the floor. The rocking chair is made of wood. There's a footstool in front of the small rocking chair. There's a picture over a small table by the door on the wall., A clean kitchen has a breakfast nook and bar in the middle of it. The countertops are marble and the cabinets are slate blue. There is a silver microwave and refrigerator along the wall. On the counter is a bottle of water and a
50,"A road runs through a wooded area.  The road has two lanes, each running in opposite directions, separated by a double yellow stripe.  A sign points the way to two separate routes coming up at an intersection.  A pole is over the sign.  It holds overhead wiring.A car is in the background, heading away from the sign.  A stop sign is in the distance in front of the car.  It is partly cloudy.", The road is wet and slightly muddy. There are trees next to the road. There is a red car on the road. There are trees next to the road.  The trees are green in color.  There are white clouds in the sky
50,A picture of odd wooden shapes on the ground. There is a large framed mirror behind the objects. The floor under the objects is made out of wood. There are brown nail marks in the wooden floor boards. The wall next to the mirror is white. The wall above the mirror is brown. The floor in the reflection is shiny. , There is a wooden table with a glass top. There is a shelf on the wall behind the table. There are donuts in front of the table. Next to the table is a vase of yellow flowers. Next to the plate is a
50,"A couple of women walk on a sidewalk. The women have a dark complexion. There is a cross walk signal to the left of the women. The sidewalk they are walking on is gray. There are green, leafy trees behind them. There is a tall building directly behind them. There is a fence around the building that is behind them. ", A woman is walking down a street. She is wearing a white shirt and black pants. The woman has on a black cap on. There is a man in a white shirt standing behind her. There are trees next to her.  A man
50,"A clear glass bowl is next the the computer keyboard. In the clear glass bowl is a variety of fresh nuts, dates, and a part of a peeled banana. Outside of the bowl next to it on the desk is a unpeeled small orange. The desk is painted red but the paint has started to chip. You can see part of the keyboard and part of the computer monitor. ", The walls a made of wood paneling and the lines are a deep red. The cupboards are red. The coffee mugs are yellow. The coffee mugs are red. The coffee mugs are orange. The coffee mugs are orange
50,A boy is standing on a baseball field holding a bat in his hands. He is wearing a black helmet and a black and white uniform. A catcher is squatting behind the boy. He is wearing a black face mask and a brown baseball glove. The field is surrounded by a gray chain link fence. A silver vehicle is parked outside of the fence.," A man wearing a black shirt, and black pants is swinging a baseball bat. He has short brown hair. There is a catcher squatting down wearing a white uniform. Behind the man is a catcher wearing a black helmet. Next to the catcher"
50,A teddy bear sits on  a small table. The table is blue. The bear is wearing a hat. The bear is wearing overalls. The bear has a tag on its ear. The bear is wearing a tie. There is a bench sitting on the yard. There are trees behind the fence. There are people outside. The bear is inside a car. The bear is little. , A boat has just made a turn out in the lake. The boat is blue and white and has a long blue bottom. On the right side of the boat is a statue of a man riding a horse that is sitting down. The horse has
50,"A picture of a man touching a cake. The cake has white frosting on it. The cake also has heart decorations on it. The man touching the cake is wearing a shirt, tie and pants. There are metal bars obscuring the view of the cake. There is another man behind the man touching the cake. There are candles behind the cake.", A man is sitting on a red chair.  The man is wearing a white shirt and has short dark colored hair.  A black dog is standing behind him.  A small strap is hanging on the wall behind the chair.  A man
50,A woman is sitting in the drivers seat of a vehicle.  The woman has long red hair and is wearing dark sunglasses.  The woman is parked in front of a large camel.  The camel is standing still on top of some grass.  A person in the back seat is holding a camera in their hands filming the camel .  The hands have a watch on the wrist.  The windshield of the vehicle has two black windshield wipers on it., A woman is standing behind a laptop computer that is sitting on a table. She is wearing a striped shirt and jeans. The laptop is turned on. There is a table with chairs behind the laptop. There are two people sitting in front of the
50,Two giraffes behind a cage.  The giraffes heads are hanging over the cage.  The picture is in black and white.  The giraffes are standing next to each other.  The cage is made of iron and very tall.  The giraffes has spot over their body.  The giraffes heads are to the top of the ceiling.  The ceiling is made of concrete., The image is of a white building. The building has two panda bears painted on it. The bear on the left is standing on the grass and looking straight at the camera. The bear on the right is sitting on the grass. The bear
50,A person holds on to a Nintendo Wii mote. The Wii mote is red.  The Wii mote is in the right hand. The bottom half of the Wii mote is white. The Wii mote is in the left hand. The person is sitting down. The person is wearing jeans. The person is wearing a blue shirt. The person is sitting near a wall. The two parts of the Wiimote are connected. , A pair of scissors hang from a wall.  The scissors have red and white handles.  One of the scissors is lime green.  The other is red and yellow.  A knife with a small orange handle is on the other. 
50,"A healthy breakfast sits on a dark gray table under a bright light. There is an orange on the left upper side next to a cup of tea and an apple near that. Below the apple there are three old brown bananas. A knife sits in between the apple and tea. There is a bowl of fiber cereal on a plate, and a silver spoon on the plate. "," A fruit display is shown. The display owner is sitting at a counter top. It has a sign says ""Dog pit stop"" on it. The dog is yellow with black stripes and the drawing is a yellow saddle. On the side of the"
50,"Four people roller blade down a street. Each person is wearing safety gear: helmet, knee pads and gloves.  Each person also holds two ski poles.  One man wears a red and white jacket.  Two of them wear black and one wears an open blue jacket.  A car and a white house are visible behind them.  A tree sits upon a landscaped median directly to their left.", The man in front is performing a trick. He has on a black skateboard. He is wearing a white helmet. He is also wearing a gray and black helmet. The man behind him is wearing gray pants. He is also wearing black knee
50,"The photo was taken outside. There are two red train cars, a blue cargo car and a white cargo car on the train tracks. The train tracks are black in color. The train tracks are surrounded by a rocky ground. The rocks are gray. Surrounding the rocks are tall green bushes. The bushes are behind the train. In the front are green leaves with yellow and purple flowers.", A train with a red engine rolls over an underpass.  The train is on front a train track.  The underpass has snow on top and green grass.  The train is on a wooden platform.  The railing is green and
50,Two men play tennis on a grey court.  The court is surrounded by a grey netting.  One man has a blue tee shirt.  The other man has a grey tee shirt.  There are two benches in the area.  Both men are wearing shorts.  Both men are holding rackets.  Yellow tennis balls are in the air.  There is a green covered area near the fence.," A man is skateboarding outside on a sunny day. He is wearing a short sleeve shirt, dark shorts with socks and sneakers. The man is holding a tennis racket in his hand. He is wearing a green shirt, black pants and a black"
50,Three elephants are on an enclosure. The enclosure are circled with grey wires and poles. The big elephnat has a long trunk and small ears. Two stones are in the enclosure the are covered with green powder. Behind the elephants there is a grey building with windows that have red frames and metal roof., A elephants bear is standing behind a wooden enclosure. The zoo setting is zoo. There are two animals on the ground next to the elephants. There is a fence behind the elephants.  A fence is surrounding the fence.  A lot of grass
50,The sky is a golden yellow color. There is a bird flying in the sky high up. To the left there is a clock tower. The clock on the clock tower has a face that is gold colored. The hands on the clock are black. The water is reflecting the gold light coming from the sky. There are weeping willow trees next to the Clock Tower. The weeping willow trees are also next to the water. The water is calm., A train is seen on a bridge near a city. The train is pulling into the station. There is a bridge that has some water underneath it. The water is calm and smooth. The trees are reflecting in the sky. There is a bridge
50,A man sits down in a chair. The man is sitting in a room. There are many wires outside. There are many windows in the room. There are blinds on the windows. There are boats outside. There are many buildings outside. There are clouds in the sky. There is a tv in the room. The man's foot is in a chair. The buildings have many windows., A wooden bench sits in front of a wall. The bench has a leather frame with a window on it. There is a window on the wall next to the bench. There is black tile on the wall behind the bench.  A reflection of
50,A bear sits on a tree. The bear is alone. the bear is black. The bear has a leg in the air. The tree has bark on it. The tree is brown. There are leaves on the tree. There are many branches on the tree. The bear is small. There is sunlight all over. The bear is laying down. There are many trees. The bear is in the woods. The trees are standing up., A large brown bird is sitting on a branch. The tree is eating some berries. The bird's beak is black and yellow. The sky above the bird is bright green. There are leaves from the tree. Next to the tree is a
50,The bus is making a right turn at the corner. There are stripes on the side of the bus. The bus is mostly white. The windows are black. There is a silver car by the bus. There is a pole above the bus. There is a traffic light on the pole. There is a colorful sign by the bus. There are many trees by the side of the road. There are many cars on the road. The sky is bright and blue., A large white truck is driving down a street. There is a tall silver light pole in front of the truck. There are trees on the other side of the truck. There is a red light above the truck.  A man in a black
50,A red fire hydrant of the corner of a sidewalk.  A black car is riding along the road.  There is a white truck on the other side of the road.  White lines are painted in the road.  The hydrant has chain on each side.  The edge of the sidewalk is painted red.  There is a tree across the street covered in snow.  There is snow on top of the hill behind the trees., A fire hydrant is sitting on the sidewalk. The fire hydrant is red. Beside the hydrant is a red fire hydrant. On the hydrant is a gray square stone. The person is in the foreground. On the other
50,"A small round pizza is on a wooden table.  The pizza has red onions, red sauce, and melted cheese on it.  The pizza also has black olives and spices.  A dark shadow is on the table beneath the pizza.  The background is blurry beyond the pizza.  The pizza also has a red pepperoni curled at the top near a lone slice of red onion."," The pizza crust is a golden brown. The cheese is cheese. There is cheese on the pizza. The crust is cheese. There are cheese and mushroom on the pizza. The crust is a cheese sauce. There are cheese and lettuce and lettuce,"
50,This is an enclosure with giraffes. The giraffes are tall and have dark brown and patterned skin. The ground is beige with dirt. There is a grouping of tall trees in the background with brown and green leaves. There is also a zebra laying on the ground. It is black and white. There is a little circle of water for drinking.," A group of animals is walking around in a town. The ground is dirt and around the dirt is grass. There are several trees, some that are green and some that are brown. There is a man walking with a bicycle. The man is"
50,The boy is sitting on the bicycle. There is a dog fighting at the boys like. The dog is being playful with the boy the bike is silver and red. The dog is a light tan color. The boy is wearing a yellow black and white T-shirt. The boy is wearing blue jeans. There are trees and trees with flowers in the background. The trees directly behind the boy have red flowers., The young man is walking on the grass. He is wearing a short sleeve shirt and pink pants. The man is holding a surfboard. The man is standing on the board has a pink short sleeve shirt on. The man is wearing a yellow
50,A small monument with a clock on both sides.  The clock is round and black and white.  The time is noon.  The monument is beige in color.  There is a oval door on the side of the monument.  There are two small windows with balconies on the building.  The sky is clear and blue.  There is a tree on the side of the monument on the right., The building is tan and has many rooms in it. The chairs that the people are standing on are tan and wooden. The building is full of people. The sky is bright blue in the distance. The clock closest to the roof is white with
50,"A young man of normal weight, with short brown hair and a small goatee, stares at the camera. He has a slight grin on his face, and one eyebrow is upturned. He  is wearing an orange t-shirt and a very wrinkled orange, tan and black checked sleeveless vest, with a pale blue striped tie. Slightly out of focus in the background is another person in a white t-shirt, sitting on a metal chair, and bed with white and beige pillows on it.", A man wearing a white shirt and a tie is looking at a camera. The camera has external flash. There is a person standing behind the man. There is a person with a gray beard wearing a watch on them.  The man has a
50,"Men, women and children are standing outside on a grassy field. They are flying kites. One kite is blue and red in color. Another kite is pink, green and yellow. A baby stroller is sitting on the grass beside two men. All of the people are dressed warmly. The sky is bright white above all of the people. "," A group of people are playing soccer in a field. The field has grass in the foreground and trees in the background. The people are standing in the grass in front of a large rock, grassy field. Two men are running in the opposite"
50,"This picture is taken outside on a sunny day. Three people are sitting on a grassy field. A man and woman are sitting beside each other. The woman is waving to a man that is standing on a field with a sail above his head. The sail is blue, yellow and white in color. A large body of blue water is in front of the people. Large buildings are seen in the background behind the water."," A person with long, shaggy hair is sitting in the sand on a beach. A red and green umbrella is in the sand next to him. There are people standing behind the umbrella. There are two large green poles next to the umbrella"
50,"There is some food leftover that is sitting on a  plate. The plate is very small and white and looks almost like a Frisbee or short disk. There is a piece of red pepper on the plate, a small little grape, a celery stick, an orange, and I believe a cucumber. There looks like there was some sauce or something that spilled on the plate as well.", The image is of a plate of food on a table. The food appears to be Asian and there is a pile of ice cream on the plate with red sauce under it. The main course is a slice of pie with a slice of pie.
50,The giraffes and zebras are in a place together. All the animals at casting Shadows on the ground. The giraffe's a way taller than the zebras. The zebras are all facing towards the right. The giraffe's closest to the camera facing left. The sky is mostly cloudy with some blue showing. The zebras are black and white. The giraffes are brown and cream colored., There are two giraffes standing next to each other. The giraffes are standing on the light sand. There is a city off in the distance. There are many trees.  The giraffes are standing on some grass. 
50,Someone is balancing themselves on a round metal food with a snowboard. The person is wearing a yellow jacket. The person is also wearing a black hat. The snowboard is multicolored. The person is wearing black pants. The trees in the background have snow on them. There is a ski lift in the background. Some people are riding on the ski lift., The snow is making the air look orange. The person wearing the yellow jacket and black pants is on a snowboard. The person wearing the black jacket and black pants is also holding a colorful kite.  The kite is getting ready to
50,"A boy is standing outside in the sunlight. He is holding an older, flip-style cell phone and is looking at the screen. The phone is grey in color. He is standing in the shade under a small tree to block the light from hitting the screen of the phone. The leaves of the tree are green with some brown spots on the leaves. The boy does not have a shirt on and has short brown hair.", A woman in a black t shirt and grey pants is holding a bird flying in her hand.  The bird is bright green and has a very small head.  The woman has on a dark maroon colored dress.  She is wearing a
50,A vase sits on top of a white surface. The vase is half filled up with a clear liquid. The vase has long green stems placed inside of the clear liquid. There are yellow flowers on top of the long green stems. The room the vase with flowers is in is white. There are red spots on the yellow flowers. The wall behind the flowers is white., The photo was taken in the day time. The photo was taken of a yellow flowers in the day. The yellow flowers are one of the green yellow flowers in the middle of the photo. The yellow flowers are one of the other. The yellow
50,A book is open on a bed.  There are sheets on the bed with blue stripe.  It is a comforter and a pillow is under it.  The writing in the book is a black print font.  It is turned to chapter 6 on white pages.   A white wall is behind the bed.  The comforter is ruffled and messy.  Shadows are casted on the bed from the light.  Creases are visible in the comforter., A very nice hotel room has a bed with a white sheet and a base. The headboard is brown. On the far light there is a pillow with black frame and picture. The floor is covered in clothes. The curtains are blue. On
50,"The photo was taken at a baseball game. There are two players on the field. The field is green grass with brown dirt patches. The team players are wearing a black hat, white green and yellow jerseys saying SURF and white pants. Both players are wearing mitts. The player in the front is throwing the baseball. The baseball is in the air. It is a sunny day.", A baseball player is standing on a baseball field. He is wearing a maroon baseball cap and a maroon shirt. The player is holding a bat in his hands. He is wearing a maroon shirt and some black pants. There is a
50,A man stands in a snow covered field while holding a hose. There are two horses in front of the man with the hose. There is a fence in front of the man with the hose. The sky above the scene is gray and cloudy. There are large buckets near the horses. There is a forest off in the distance behind the horses. The hose is yellow. , A person is standing on a snowboard in a dirt field. There are trees surrounding the person. There is a person standing on a black fence behind the person.  There are several clouds in the sky.  The person is wearing a black
50,There is a semi stuck in the side of the road. The semi is white. The semi has a logo on the side of it. There is writing on the front of it as well. The semi is stuck in dirt and grass. There is a sign by the semi. There are some trees by the side of the semi as well. There are some people standing by the side of the road. there are cars parked on the road. The sky is grey. There are many trees in the distance., A silver train is on the train tracks. There are trees behind the train. There is grass in front of the train.  A green tree is next to the train.  A person in a black jacket is walking next to the train.
50,A man and woman are riding a motorcycle on a paved road. The man is wearing a short sleeve shirt and blue jeans. The woman is wearing a tank top and blue jeans. Both of them are wearing helmets on their heads. There are two long yellow painted lines on the road. Cars sit parked under a building near the road. Two of the cars are red., A person is riding a motorcycle. The motorcycle is black and red. There is a plastic bag on the side of the motorcycle. A picture of the man on the motorcycle is on the motorcycle. The man is wearing a white shirt and black pants
50,A paper box sits on the table. There is a donut sitting in the box. The donut sits in the corner of the box. The donut has chocolate on the top. There is a plastic fork in the box. There is chocolate on the box. There is frosting on the box. there is plastic on the top of the box. The table is white. There is one box., A brown container is in the middle of a dish. The dish is brown. There is cheese and sliced up purple onion on top of the dish. The crust is a golden brown color. On top of the dish is a green leaves are green
50,A white polar beat is swimming inside of the water on his back with his belly facing up. He is white with gray markings on his fur. His mouth is open showing his teeth and it looks like he maybe smiling and enjoying himself swimming. The water is dark blue in color and the wave in the water appears to be white in color., A large brown bear is sitting in the water. It is looking towards the camera. It has bow tie around its neck. There are some blue tiles on the bottom of the bear. The some of the bear's face is not visible as it
50,There is a large passenger jet sitting on top of the airport tarmac. There is a red rear wing on the large jetliner. There are windows on the sides of the plane. There is a large towering light behind the jet. The tarmac under the jetliner is wet. There are buildings off in the distance behind the jetliner. There are vehicles pared off in the distance behind the jetliner., The image is of a large red bus with an orange and white stripe down the side. The bus is parked inside of the red and blue airplane. The sky is bright blue and gray. There is a multistory building under the bus.
50,The two dogs stared at each others.  The only thing that separated them were the bike.   The bike was park on the side walk.  The bushes seemed to be high from the view.  It covered the view .  The blonde dog was the tallest of the two dogs.  The black dog was noticeable shorter of the two dogs.  He seems to be walking toward the taller dog., A person is standing outside with a black dog on a leash. The dog is looking up at the person. The dog has a collar around its neck. There is a cloud of smoke coming from the person's head.  A metal pole with
50,A woman washes dishes as she wears yellow gloves. The woman has dark black hair. The woman is wearing a white mask. The woman is wearing a flower print dress. The woman is standing in a kitchen. There is a crock pot next to the woman on the counter. There are two knives on the side of a cabinet. There are bottles on top of a wooden shelf., A woman is looking at a piece of paper with her eyes closed. She is sitting on a paper that is sitting on a table. The table is made of wood. There is a bird flying in front of the woman. The bird is green
50,"There are three pieces of fabric that looks like that are project of some kind. One fabric has white and brown sheep walking hand grazing in a grassy field. The fabric in the middle is littered with small blue, purple, pink, and white flowers. The last piece of fabric is multi-colored lines with frills on the edge. There are two fabric carrots with leaves on them in on the top of the display. There is also a second place red ribbon attached to the carrots. ", The image is of a plate. The food on the plate is healthy-looking. There are red and white apples. The little girl is holding a pink umbrella. The girl has white teeth. The plate is made of metal. The plate has
50,"On a crowded street, two buses, a motorcycle and a car are driving.  The car is small and black with gray hues.  The buses are blue and white with maroon trim.  Each bus has a large rear windshield and a ladder.  Several people are crossing the street between the vehicles.  A couple - the man in a black jacket, the woman in a red jacket and blue jeans, walk behind the blue bus.  Another man walks near the bumper of the blue bus.  All vehicles are oriented in the direction of a large, brown apartment building with several windows.", A large brick building sits behind a street. There is a red bus on the street. There are people standing in front of the building.  A man in a white shirt is walking in front of the building.  The man in the red
50,"This image is of a wooden cutting board with various chopped vegetables laid out across it. Toward the top of the cutting board is a row of bright green broccoli florets. Below the broccoli is a row of a lighter green and white vegetable that looks like chopped celery, or perhaps leeks. Some of the celery is completely white. To the right of the image, there is a small pile of minced fresh garlic. ", The image is of a bowl of roses. The strawberries have white and brown leaves. On top of the pasta is a bowl of hot dogs. The salad in the bowl is made with croissant bread and red tomatoes. The broccoli is light
50,"A brown and white cow is standing behind a fence in an enclosure on a bright sunny day. The gate to the wooden fence is open and the cow is standing in the open doorway looking out. The fence is unfinished, unpainted wood. There is a pillar painted white on the left side of the fence. Behind the cow there is a wood panel on the wall, and the corridor behind the cow is dark. ", A man is standing in front of a door holding a white umbrella. There is a man in a blue shirt standing in front of him. There is a man in a white shirt standing next to him. There is a woman in a white shirt
50,A group of sheep are running in some grass. There is one small black sheep and the rest of the sheep are white or off-white in color. The sheep are running through somewhat short green grass. Small flowers are visible in the grass. There is a dirt path as well as trees that are visible in the background. It is daylight outside., The sheep are grazing in the grass. The sheep are light green. The sheep are light green. The sheep are looking directly at the camera. The sheep have dirty white fur. The sheep have black faces. The sky above the sheep is bright
50,"A small boat with ""PZ4"" written on the rear back is seen anchored in a shallow turquoise body of water. The boat has a black bottom and a white deck with an orange roof on the cabin. An orange and white life preserver is on the top of the boat. A bunch of small white birds are swimming around in the water. There is a full lush bush near the camera at the bottom of the image. A tall rock cliff is visible on the other side of the water. ", The water is calm. The water is calm. The trees are budding on the grass. The water is a bright blue color. The trees are green in color. The water is a bright blue. The sky is bright blue. The trees are
50,"A man with short brown hair sitting on a black piece of luggage. He is wearing a long sleeve black shirt with collar and black jeans with white tennis shoes that have a black stripe. He is holding an opened newspaper that he is reading. He is sitting on the piece of luggage in a large terminal with grey, black and yellow tiles on a floor. The floor goes a long way back. There is a train coming in the background on a track that runs in front of the man. Past the tracks is rows of dark windows. To the far left alongside the floor is bright orange cones next to pillars on the wall. ", A train is stopped at a train station platform. The platform is empty and the people are in the air. The train is yellow. The trees are budding on the ground. The train is only occupying one of the lights. The train has a
50,"A woman in a black tank top is sitting at a small round table indoors and filling out an application with two large wine glasses on the table. The woman has brown hair, and is making an odd face at her companion. The table behind her is empty. The table next to that has a person in a black shirt sitting at it. On the other side of the room there are two green arm chairs and a short table between them.", A little boy is sitting in a working on his laptop. He is wearing a short sleeve shirt and jeans. The laptop is open. The laptop is silver and the boy is wearing a brown striped shirt. On side of it is a bag.
50,Outside of the older style building is a in ground pool. It is empty and has no water in it. You can see the inside of the pool appears dirty. There is still a metal ladder attached to the side of the pool for people to climb in and out of it. There is also a a few chairs and a table with a umbrella for people to sit at., A park bench is outside in the middle of a cloudy day. The benches are wooden and there are people standing on the trees behind the bench. The sky is bright blue in the background. There is a person with a brown bag in his lap
50,People are skating and playing in the park.  There is a purple kite flying in the sky.  The sky is blue and full of clouds.  The kite has different color strings hanging from it.  There are house and trees in the background.  People are skating on the pavement.  The grass is green.  There is pond or lake behind the grass in the background., A man is skiing down a bunny hill. The ground is completely covered in snow. The sky is blue with streaks of white clouds. The man has on a navy blue T-shirt and khaki shorts.  He is walking towards a gate
